order_id,order_date,customer_id,product_id,store_id,quantity,sales,discount,profit,payment_mode,order_status
4881,2025-10-22,275,62,17,3,11875.35,15,-412.65,UPI,Delivered
4882,2024-06-10,234,30,14,2,8605.5,25,-156.5,Debit Card,Delivered
4883,2025-03-20,410,59,17,2,8044.6,5,6972.6,Credit Card,Delivered
4884,2023-03-19,379,15,13,1,3283.55,15,-1613.45,Cash,Cancelled
4885,2024-12-22,488,17,1,4,12377.6,20,7805.6,Cash,Delivered
4886,2025-08-24,212,52,1,4,2574.0,25,-13034.0,UPI,Delivered
4887,2024-12-31,150,38,12,4,20331.0,25,14523.0,UPI,Delivered
4888,2023-08-31,373,50,2,5,4338.75,25,-17441.25,Credit Card,Cancelled
4889,2023-10-18,447,22,17,3,3188.25,25,-8142.75,UPI,Delivered
4890,2023-08-25,162,22,14,1,1062.75,25,-2714.25,Cash,Delivered
4891,2023-05-29,404,19,6,2,9542.1,15,6328.1,UPI,Delivered
4892,2024-02-09,13,29,20,1,1116.25,5,-460.75,Debit Card,Delivered
4893,2024-06-12,335,52,6,5,3003.0,30,-16507.0,Credit Card,Delivered
4894,2023-08-19,238,41,3,2,10161.0,25,525.0,Net Banking,Cancelled
4895,2023-10-08,223,20,18,2,9918.4,20,1980.4,Debit Card,Cancelled
4896,2023-05-16,294,41,19,3,16257.6,20,1803.6,Credit Card,Delivered
4897,2023-08-08,153,25,18,1,3412.8,10,2568.8,Cash,Cancelled
4898,2023-02-01,150,56,17,1,2589.3,30,-1763.7,Debit Card,Delivered
4899,2023-07-26,271,16,17,1,2774.95,5,-846.05,Debit Card,Delivered
4900,2025-01-16,485,58,19,4,22450.2,15,3490.2,Net Banking,Delivered
4901,2024-05-16,193,41,11,3,17273.7,15,2819.7,Credit Card,Returned
4902,2024-11-06,432,51,15,5,15162.0,30,1452.0,Credit Card,Delivered
4903,2023-07-11,39,49,2,5,17165.0,0,13865.0,UPI,Delivered
4904,2023-08-31,397,45,8,1,1250.2,30,-1538.8,Debit Card,Delivered
4905,2023-11-15,82,33,2,4,12333.6,10,85.6,Cash,Cancelled
4906,2025-05-19,75,32,9,5,7483.0,30,-14402.0,UPI,Delivered
4907,2024-11-21,125,43,12,4,22104.6,5,2808.6,Debit Card,Returned
4908,2023-06-06,457,36,20,1,2057.7,5,-238.3,Cash,Delivered
4909,2023-07-21,65,51,3,3,9097.2,30,871.2,Credit Card,Delivered
4910,2025-10-16,226,51,12,5,19494.0,10,5784.0,Net Banking,Delivered
4911,2024-06-15,134,55,4,3,15087.6,10,12270.6,Credit Card,Delivered
4912,2025-08-03,482,25,7,1,2654.4,30,1810.4,Credit Card,Delivered
4913,2023-11-11,98,50,5,4,4628.0,0,-12796.0,Debit Card,Delivered
4914,2025-01-27,236,10,12,4,18558.4,30,4750.4,Debit Card,Delivered
4915,2023-10-17,351,52,15,4,2917.2,15,-12690.8,UPI,Delivered
4916,2023-07-28,305,36,9,1,1841.1,15,-454.9,UPI,Delivered
4917,2025-10-21,120,66,16,2,9366.0,0,7586.0,Cash,Delivered
4918,2024-06-23,261,8,1,3,15356.1,15,1025.1,Cash,Cancelled
4919,2023-05-06,103,35,14,2,2973.3,15,889.3,Credit Card,Delivered
4920,2024-09-20,41,9,2,4,4104.0,10,-8300.0,Credit Card,Cancelled
4921,2024-01-16,212,58,7,1,4622.1,30,-117.9,Cash,Delivered
4922,2024-09-09,73,45,9,1,1250.2,30,-1538.8,Net Banking,Delivered
4923,2024-01-06,422,62,7,4,13971.0,25,-2413.0,Cash,Delivered
4924,2023-12-20,363,49,20,2,5492.8,20,4172.8,Debit Card,Delivered
4925,2025-12-17,231,46,8,4,3327.0,25,-11881.0,Cash,Delivered
4926,2025-11-23,119,55,1,4,21234.4,5,17478.4,Debit Card,Delivered
4927,2025-05-27,147,1,16,4,11005.8,15,721.8,Debit Card,Delivered
4928,2025-02-11,436,41,17,1,5757.9,15,939.9,Credit Card,Delivered
4929,2024-02-27,439,5,3,4,14656.0,0,9624.0,Debit Card,Delivered
4930,2025-09-01,77,56,20,5,15720.75,15,-6044.25,Cash,Returned
4931,2023-09-14,299,18,7,2,5778.0,10,5038.0,Credit Card,Cancelled
4932,2025-10-29,297,62,17,4,13971.0,25,-2413.0,Cash,Cancelled
4933,2023-03-03,273,40,18,1,3697.5,15,-549.5,Debit Card,Cancelled
4934,2024-04-23,2,19,14,5,23855.25,15,15820.25,Credit Card,Delivered
4935,2025-01-28,453,35,18,3,3672.9,30,546.9,Credit Card,Delivered
4936,2023-02-22,442,37,5,1,4935.6,10,3314.6,Net Banking,Cancelled
4937,2024-02-14,25,36,13,2,3682.2,15,-909.8,Net Banking,Delivered
4938,2025-07-09,476,39,11,1,1800.9,10,983.9,Cash,Delivered
4939,2024-01-28,409,51,10,1,3898.8,10,1156.8,Debit Card,Delivered
4940,2025-08-28,424,29,19,4,4700.0,0,-1608.0,Net Banking,Cancelled
4941,2024-11-25,56,2,16,4,2084.2,15,-2643.8,Debit Card,Delivered
4942,2023-06-07,121,23,11,2,7002.3,15,2616.3,Net Banking,Returned
4943,2025-12-15,122,44,7,1,5403.6,5,2556.6,Debit Card,Delivered
4944,2024-03-06,366,43,20,2,9888.9,15,240.9,Cash,Returned
4945,2024-02-27,437,13,4,2,5293.8,15,3619.8,Credit Card,Delivered
4946,2023-10-29,181,60,2,2,11189.1,5,1423.1,Cash,Delivered
4947,2023-06-03,96,27,17,1,1655.5,30,-1325.5,Cash,Delivered
4948,2023-09-05,196,27,9,4,8041.0,15,-3883.0,Cash,Delivered
4949,2023-04-28,314,1,5,4,12300.6,5,2016.6,Debit Card,Delivered
4950,2025-01-31,452,23,10,5,16476.0,20,5511.0,UPI,Delivered
4951,2025-04-07,364,50,18,3,2429.7,30,-10638.3,Net Banking,Cancelled
4952,2025-02-06,442,19,20,2,11226.0,0,8012.0,Credit Card,Delivered
4953,2023-01-17,138,20,14,4,19836.8,20,3960.8,Credit Card,Cancelled
4954,2023-03-02,355,13,11,2,5916.6,5,4242.6,Credit Card,Returned
4955,2023-01-29,59,20,13,4,19836.8,20,3960.8,UPI,Delivered
4956,2025-03-25,290,20,17,2,9298.5,25,1360.5,Debit Card,Delivered
4957,2025-05-14,173,33,1,1,3426.0,0,364.0,Net Banking,Delivered
4958,2025-08-09,312,66,1,1,3980.55,15,3090.55,UPI,Delivered
4959,2024-02-02,418,17,8,1,3287.8,15,2144.8,Cash,Delivered
4960,2023-01-23,119,47,7,3,9387.0,25,-2736.0,UPI,Delivered
4961,2024-03-03,172,14,4,5,19313.5,5,-5266.5,Credit Card,Delivered
4962,2024-06-03,465,28,6,4,26341.6,5,14629.6,Debit Card,Delivered
4963,2023-08-20,389,10,5,5,31483.0,5,14223.0,Cash,Delivered
4964,2025-06-27,263,36,4,5,9747.0,10,-1733.0,Cash,Delivered
4965,2024-03-31,128,7,16,5,23240.0,0,12815.0,Net Banking,Delivered
4966,2024-10-27,243,30,1,4,16063.6,30,-1460.4,Debit Card,Delivered
4967,2024-10-27,246,1,20,2,5826.6,10,684.6,UPI,Returned
4968,2024-04-05,434,35,13,5,8307.75,5,3097.75,Credit Card,Delivered
4969,2025-10-07,498,47,4,2,5840.8,30,-2241.2,Credit Card,Cancelled
4970,2023-08-30,498,34,10,1,2360.75,5,951.75,Cash,Delivered
4971,2023-04-08,171,8,12,3,13549.5,25,-781.5,Debit Card,Cancelled
4972,2023-09-14,499,9,3,4,4560.0,0,-7844.0,Cash,Returned
4973,2025-03-20,194,53,7,4,12138.0,15,9474.0,Debit Card,Delivered
4974,2023-12-07,388,56,19,4,10357.2,30,-7054.8,Net Banking,Returned
4975,2024-02-25,101,34,17,3,6709.5,10,2482.5,Net Banking,Delivered
4976,2025-02-04,156,24,10,3,11620.8,20,1180.8,UPI,Delivered
4977,2025-06-09,324,43,18,1,4653.6,20,-170.4,Debit Card,Delivered
4978,2025-10-11,387,29,9,4,3525.0,25,-2783.0,Debit Card,Delivered
4979,2023-04-02,364,42,18,1,4015.65,5,-931.35,Net Banking,Delivered
4980,2023-12-18,151,66,1,1,3746.4,20,2856.4,Net Banking,Delivered
4981,2023-06-09,200,12,12,2,8200.4,5,7494.4,Debit Card,Delivered
4982,2023-03-08,309,57,19,2,8486.4,20,506.4,Debit Card,Delivered
4983,2023-03-12,189,59,16,5,16936.0,20,14256.0,Net Banking,Delivered
4984,2024-12-14,363,64,6,2,2654.3,5,-5125.7,Credit Card,Delivered
4985,2023-01-14,172,49,20,2,6522.7,5,5202.7,Credit Card,Delivered
4986,2023-03-25,434,62,13,3,13971.0,0,1683.0,Credit Card,Delivered
4987,2023-05-02,93,42,11,3,11412.9,10,-3428.1,UPI,Cancelled
4988,2024-08-03,54,44,8,2,10238.4,10,4544.4,Debit Card,Returned
4989,2025-04-09,440,8,9,1,5720.9,5,943.9,Net Banking,Cancelled
4990,2024-08-06,276,61,12,5,11140.5,30,2430.5,Credit Card,Cancelled
4991,2024-05-17,262,15,17,2,5408.2,30,-4385.8,Credit Card,Delivered
4992,2024-05-19,472,29,20,3,2467.5,30,-2263.5,Cash,Delivered
4993,2023-09-28,418,32,2,5,9086.5,15,-12798.5,UPI,Cancelled
4994,2024-04-17,210,51,3,1,3898.8,10,1156.8,UPI,Delivered
4995,2024-07-07,451,61,13,3,6684.3,30,1458.3,UPI,Delivered
4996,2025-06-28,490,43,16,5,29085.0,0,4965.0,Debit Card,Cancelled
4997,2023-10-02,261,66,9,4,16858.8,10,13298.8,UPI,Delivered
4998,2025-10-13,482,66,11,2,8897.7,5,7117.7,Cash,Delivered
4999,2025-07-30,40,44,13,1,4834.8,15,1987.8,Debit Card,Cancelled
5000,2023-11-24,316,7,16,3,12549.6,10,6294.6,UPI,Delivered
5001,2024-07-03,432,21,17,4,4829.8,5,-7826.2,UPI,Cancelled
5002,2024-12-01,486,47,14,2,7092.4,15,-989.6,Net Banking,Delivered
5003,2024-01-06,362,25,1,5,18012.0,5,13792.0,Cash,Delivered
5004,2024-04-14,364,9,11,1,855.0,25,-2246.0,UPI,Delivered
5005,2025-03-31,477,17,6,3,11023.8,5,7594.8,Credit Card,Delivered
5006,2024-10-14,317,64,2,3,3562.35,15,-8107.65,Credit Card,Returned
5007,2025-03-27,164,66,13,5,17561.25,25,13111.25,Debit Card,Delivered
5008,2023-02-22,251,55,5,1,5308.6,5,4369.6,Net Banking,Delivered
5009,2024-04-13,334,1,15,1,2751.45,15,180.45,UPI,Delivered
5010,2023-11-21,138,17,9,5,15472.0,20,9757.0,Net Banking,Delivered
5011,2023-10-09,255,24,13,3,10168.2,30,-271.8,Debit Card,Delivered
5012,2023-08-05,210,33,6,2,6509.4,5,385.4,UPI,Delivered
5013,2024-11-10,479,16,1,2,4089.4,30,-3152.6,Debit Card,Delivered
5014,2024-07-08,296,8,9,3,18066.0,0,3735.0,Credit Card,Returned
5015,2023-08-04,410,58,20,2,13206.0,0,3726.0,Debit Card,Delivered
5016,2025-06-23,321,9,17,1,912.0,20,-2189.0,Cash,Cancelled
5017,2023-10-14,233,25,16,4,11376.0,25,8000.0,Debit Card,Delivered
5018,2025-02-05,397,36,1,5,10288.5,5,-1191.5,Debit Card,Delivered
5019,2025-10-24,136,38,10,2,13554.0,0,10650.0,Net Banking,Delivered
5020,2024-10-20,296,4,8,3,4475.25,25,-6705.75,Net Banking,Delivered
5021,2023-01-16,122,25,18,5,18012.0,5,13792.0,Debit Card,Cancelled
5022,2023-03-26,94,10,3,4,22535.2,15,8727.2,Cash,Delivered
5023,2024-02-11,132,2,4,4,1716.4,30,-3011.6,Credit Card,Delivered
5024,2025-05-30,168,18,3,2,5136.0,20,4396.0,Debit Card,Delivered
5025,2023-04-28,118,20,15,3,13017.9,30,1110.9,Credit Card,Delivered
5026,2024-08-16,483,34,14,4,7455.0,25,1819.0,Cash,Delivered
5027,2024-11-14,320,19,11,1,4490.4,20,2883.4,Net Banking,Delivered
5028,2024-01-29,181,27,17,5,9460.0,20,-5445.0,Net Banking,Delivered
5029,2025-06-14,389,22,14,3,3188.25,25,-8142.75,Cash,Delivered
5030,2023-12-19,253,18,17,4,8988.0,30,7508.0,UPI,Returned
5031,2025-03-25,301,11,1,5,18553.5,10,15823.5,Cash,Delivered
5032,2023-12-11,138,38,9,5,23719.5,30,16459.5,Debit Card,Delivered
5033,2024-10-15,90,36,6,2,3032.4,30,-1559.6,Debit Card,Delivered
5034,2023-12-12,489,42,15,5,17964.75,15,-6770.25,Net Banking,Delivered
5035,2024-12-18,302,35,4,2,3323.1,5,1239.1,UPI,Delivered
5036,2024-12-23,479,28,16,5,32927.0,5,18287.0,Cash,Delivered
5037,2023-12-19,197,37,5,3,13984.2,15,9121.2,Net Banking,Delivered
5038,2024-05-30,499,65,16,2,10241.6,20,4215.6,Credit Card,Returned
5039,2023-12-14,265,9,6,1,1140.0,0,-1961.0,Credit Card,Delivered
5040,2024-08-11,483,48,15,3,8400.0,0,360.0,Net Banking,Cancelled
5041,2023-01-24,399,59,7,2,6774.4,20,5702.4,UPI,Cancelled
5042,2023-12-15,163,22,12,4,4817.8,15,-10290.2,Cash,Delivered
5043,2025-03-27,41,56,18,2,6288.3,15,-2417.7,UPI,Delivered
5044,2023-04-18,169,46,14,3,2328.9,30,-9077.1,Net Banking,Delivered
5045,2024-01-15,441,35,18,4,6646.2,5,2478.2,UPI,Delivered
5046,2023-03-22,227,30,20,3,12908.25,25,-234.75,UPI,Returned
5047,2023-06-03,454,26,5,2,10654.4,20,5172.4,UPI,Returned
5048,2024-03-25,88,43,17,1,4653.6,20,-170.4,Credit Card,Delivered
5049,2023-12-30,408,3,6,2,10670.4,20,2122.4,Credit Card,Delivered
5050,2025-08-07,9,47,4,3,8761.2,30,-3361.8,UPI,Delivered
5051,2025-02-21,388,16,10,5,13874.75,5,-4230.25,UPI,Returned
5052,2023-02-13,327,2,20,1,521.05,15,-660.95,Net Banking,Delivered
5053,2023-03-18,32,48,13,4,9520.0,15,-1200.0,Debit Card,Delivered
5054,2023-08-16,434,56,1,3,9432.45,15,-3626.55,Cash,Delivered
5055,2023-09-23,339,13,20,4,10587.6,15,7239.6,Cash,Delivered
5056,2025-12-12,491,29,11,2,1762.5,25,-1391.5,Debit Card,Delivered
5057,2024-10-28,468,35,11,1,1399.2,20,357.2,Credit Card,Delivered
5058,2024-07-09,377,51,15,2,8230.8,5,2746.8,Cash,Delivered
5059,2025-05-21,349,4,16,4,5569.2,30,-9338.8,Credit Card,Delivered
5060,2024-02-10,332,31,6,1,4651.2,5,3517.2,Cash,Delivered
5061,2024-06-14,18,43,3,1,4362.75,25,-461.25,Debit Card,Returned
5062,2024-09-05,165,34,2,1,2112.25,15,703.25,Credit Card,Delivered
5063,2024-12-15,336,57,18,1,4508.4,15,518.4,Debit Card,Delivered
5064,2024-02-07,132,63,4,1,792.0,25,-643.0,Cash,Delivered
5065,2025-03-06,294,15,16,4,13134.2,15,-6453.8,Net Banking,Delivered
5066,2023-03-06,373,48,5,4,9520.0,15,-1200.0,Cash,Returned
5067,2024-05-29,373,49,8,2,4806.2,30,3486.2,Net Banking,Delivered
5068,2023-04-03,293,58,7,2,10564.8,20,1084.8,Debit Card,Delivered
5069,2024-11-02,297,64,1,1,1187.45,15,-2702.55,Debit Card,Delivered
5070,2025-06-22,431,10,2,5,26512.0,20,9252.0,UPI,Delivered
5071,2024-01-22,157,14,17,4,13011.2,20,-6652.8,Credit Card,Delivered
5072,2023-12-12,402,39,5,2,4002.0,0,2368.0,Debit Card,Cancelled
5073,2024-09-22,418,63,7,2,1795.2,15,-1074.8,Debit Card,Delivered
5074,2025-10-13,370,24,6,1,3389.4,30,-90.6,Credit Card,Delivered
5075,2025-05-27,44,55,7,3,15087.6,10,12270.6,Debit Card,Delivered
5076,2025-03-07,305,27,12,5,8277.5,30,-6627.5,Net Banking,Delivered
5077,2023-01-23,227,44,17,4,18201.6,20,6813.6,Credit Card,Delivered
5078,2025-01-27,127,50,11,3,2429.7,30,-10638.3,Credit Card,Delivered
5079,2023-03-26,459,21,15,2,2160.7,15,-4167.3,Debit Card,Returned
5080,2024-02-10,78,46,2,4,4214.2,5,-10993.8,Net Banking,Delivered
5081,2023-01-25,233,48,19,3,8400.0,0,360.0,UPI,Cancelled
5082,2025-10-22,147,24,1,3,13799.7,5,3359.7,Debit Card,Returned
5083,2024-07-02,408,13,15,3,7940.7,15,5429.7,Credit Card,Delivered
5084,2024-07-24,386,64,17,4,4191.0,25,-11369.0,Credit Card,Delivered
5085,2023-02-02,374,30,9,5,22948.0,20,1043.0,UPI,Cancelled
5086,2025-12-28,253,28,14,2,11784.4,15,5928.4,UPI,Delivered
5087,2024-09-16,19,51,5,4,17328.0,0,6360.0,Cash,Returned
5088,2023-07-12,4,19,17,4,16839.0,25,10411.0,Debit Card,Delivered
5089,2025-12-06,365,58,7,4,21129.6,20,2169.6,Debit Card,Delivered
5090,2023-04-15,146,37,2,2,9322.8,15,6080.8,Cash,Returned
5091,2025-07-13,63,34,4,4,9940.0,0,4304.0,Debit Card,Delivered
5092,2025-08-15,269,26,16,3,16980.45,15,8757.45,Credit Card,Returned
5093,2024-04-23,147,45,20,4,5000.8,30,-6155.2,Cash,Cancelled
5094,2024-08-31,34,61,20,1,2864.7,10,1122.7,UPI,Cancelled
5095,2025-11-25,496,12,3,3,9063.6,30,8004.6,Net Banking,Cancelled
5096,2023-11-02,388,56,1,1,3699.0,0,-654.0,Cash,Delivered
5097,2023-08-14,80,6,20,2,10102.4,20,978.4,UPI,Cancelled
5098,2023-03-25,491,21,8,3,3431.7,10,-6060.3,Cash,Returned
5099,2023-02-11,190,64,1,5,5937.25,15,-13512.75,Debit Card,Delivered
5100,2025-05-27,306,62,9,3,11875.35,15,-412.65,UPI,Delivered
5101,2024-05-22,40,25,20,1,3602.4,5,2758.4,Cash,Delivered
5102,2025-11-08,174,52,3,4,2745.6,20,-12862.4,Credit Card,Delivered
5103,2025-09-16,3,36,11,1,1841.1,15,-454.9,Cash,Returned
5104,2025-04-08,162,55,8,2,11176.0,0,9298.0,Cash,Returned
5105,2023-10-05,222,51,16,1,3465.6,20,723.6,Credit Card,Returned
5106,2025-04-20,6,12,18,2,7337.2,15,6631.2,Cash,Cancelled
5107,2023-06-16,216,9,17,3,2394.0,30,-6909.0,Net Banking,Delivered
5108,2025-11-06,303,4,3,5,8453.25,15,-10181.75,Net Banking,Delivered
5109,2025-10-25,157,45,6,3,5090.1,5,-3276.9,Debit Card,Returned
5110,2023-04-06,46,31,18,5,17136.0,30,11466.0,Cash,Delivered
5111,2025-04-29,222,52,17,2,1372.8,20,-6431.2,Credit Card,Delivered
5112,2025-11-20,324,25,1,2,5688.0,25,4000.0,Net Banking,Cancelled
5113,2023-02-19,154,58,4,4,22450.2,15,3490.2,Debit Card,Returned
5114,2023-02-14,375,43,3,3,12215.7,30,-2256.3,Debit Card,Cancelled
5115,2023-08-30,452,44,4,2,10807.2,5,5113.2,Cash,Delivered
5116,2025-05-15,427,39,10,3,4502.25,25,2051.25,UPI,Cancelled
5117,2025-06-25,284,30,10,4,17211.0,25,-313.0,UPI,Delivered
5118,2024-01-18,307,41,6,4,25741.2,5,6469.2,UPI,Delivered
5119,2023-11-30,447,24,19,4,13557.6,30,-362.4,Net Banking,Returned
5120,2024-01-28,87,8,8,1,5118.7,15,341.7,Net Banking,Cancelled
5121,2025-11-08,227,37,13,2,7677.6,30,4435.6,Net Banking,Delivered
5122,2023-11-24,468,50,14,5,4049.5,30,-17730.5,Cash,Delivered
5123,2025-05-07,450,62,1,5,22120.75,5,1640.75,Debit Card,Delivered
5124,2023-07-05,95,14,7,2,6912.2,15,-2919.8,Cash,Returned
5125,2025-05-16,304,27,20,1,1892.0,20,-1089.0,Debit Card,Cancelled
5126,2025-04-09,89,29,17,3,3348.75,5,-1382.25,Net Banking,Delivered
5127,2024-02-27,342,31,9,2,9792.0,0,7524.0,Net Banking,Cancelled
5128,2024-05-01,32,39,14,2,4002.0,0,2368.0,Debit Card,Delivered
5129,2023-02-09,195,13,4,5,11677.5,25,7492.5,UPI,Delivered
5130,2025-05-07,231,50,1,3,2429.7,30,-10638.3,Cash,Delivered
5131,2024-01-03,96,61,10,4,10185.6,20,3217.6,UPI,Cancelled
5132,2025-06-18,9,6,1,3,13259.4,30,-426.6,Credit Card,Delivered
5133,2025-12-22,212,43,18,3,15705.9,10,1233.9,Credit Card,Delivered
5134,2025-11-15,238,45,10,2,2857.6,20,-2720.4,Debit Card,Returned
5135,2023-04-22,448,20,17,2,8678.6,30,740.6,Credit Card,Returned
5136,2023-08-17,298,15,4,1,3283.55,15,-1613.45,Cash,Delivered
5137,2023-01-12,340,9,2,5,3990.0,30,-11515.0,Cash,Returned
5138,2024-07-09,322,34,9,4,7455.0,25,1819.0,Credit Card,Returned
5139,2025-12-16,332,44,2,1,5119.2,10,2272.2,Net Banking,Delivered
5140,2024-06-01,404,61,9,1,2705.55,15,963.55,Net Banking,Returned
5141,2025-11-12,293,38,10,2,9487.8,30,6583.8,UPI,Delivered
5142,2025-07-08,16,65,2,1,6080.95,5,3067.95,UPI,Delivered
5143,2023-11-16,482,44,11,4,22752.0,0,11364.0,Cash,Returned
5144,2025-07-02,460,54,20,3,3534.0,0,-4119.0,UPI,Delivered
5145,2023-03-06,254,54,3,1,942.4,20,-1608.6,Net Banking,Returned
5146,2023-11-23,39,44,18,1,4834.8,15,1987.8,Cash,Delivered
5147,2025-04-29,237,13,16,5,14791.5,5,10606.5,Net Banking,Delivered
5148,2024-09-04,124,20,14,3,13017.9,30,1110.9,Net Banking,Delivered
5149,2023-02-09,156,15,6,1,2897.25,25,-1999.75,Cash,Delivered
5150,2024-11-25,170,46,3,5,4436.0,20,-14574.0,Net Banking,Delivered
5151,2024-07-18,275,56,19,4,11097.0,25,-6315.0,UPI,Delivered
5152,2023-01-05,88,36,6,4,6931.2,20,-2252.8,Cash,Cancelled
5153,2025-02-27,405,52,3,1,643.5,25,-3258.5,UPI,Delivered
5154,2025-03-13,413,5,5,4,12457.6,15,7425.6,Credit Card,Delivered
5155,2025-12-22,353,17,2,5,19340.0,0,13625.0,Credit Card,Delivered
5156,2023-09-03,322,44,11,2,9100.8,20,3406.8,Cash,Delivered
5157,2024-02-03,323,3,20,2,11337.3,15,2789.3,Debit Card,Delivered
5158,2024-10-29,490,47,17,3,11890.2,5,-232.8,Net Banking,Delivered
5159,2024-06-02,247,10,1,2,9942.0,25,3038.0,Debit Card,Cancelled
5160,2023-06-16,482,1,19,4,12948.0,0,2664.0,Credit Card,Delivered
5161,2023-10-20,277,21,13,3,2669.1,30,-6822.9,Debit Card,Delivered
5162,2025-04-15,144,58,18,3,18818.55,5,4598.55,Net Banking,Delivered
5163,2023-11-16,358,9,15,5,5700.0,0,-9805.0,Credit Card,Delivered
5164,2023-01-19,107,28,4,3,19756.2,5,10972.2,Credit Card,Cancelled
5165,2025-07-13,295,46,5,3,2661.6,20,-8744.4,Cash,Returned
5166,2025-02-10,101,9,20,1,1083.0,5,-2018.0,Cash,Delivered
5167,2024-08-24,269,12,5,2,6042.4,30,5336.4,Credit Card,Delivered
5168,2024-09-23,203,48,1,3,7980.0,5,-60.0,UPI,Delivered
5169,2025-05-20,400,28,20,3,19756.2,5,10972.2,Debit Card,Cancelled
5170,2025-12-27,115,23,14,1,3089.25,25,896.25,Cash,Delivered
5171,2023-02-03,341,24,3,3,10894.5,25,454.5,Credit Card,Delivered
5172,2025-11-10,470,66,20,3,9834.3,30,7164.3,Net Banking,Delivered
5173,2025-07-14,321,25,6,1,3412.8,10,2568.8,Cash,Delivered
5174,2024-07-20,497,8,19,5,27099.0,10,3214.0,Cash,Delivered
5175,2023-09-18,232,20,16,2,11778.1,5,3840.1,Credit Card,Delivered
5176,2025-04-05,328,42,10,1,3592.95,15,-1354.05,Cash,Cancelled
5177,2025-04-15,381,50,9,5,4628.0,20,-17152.0,Debit Card,Cancelled
5178,2025-02-02,53,34,4,1,2360.75,5,951.75,Net Banking,Delivered
5179,2025-09-19,71,66,11,5,16390.5,30,11940.5,Credit Card,Delivered
5180,2024-01-16,2,34,14,1,2236.5,10,827.5,Net Banking,Cancelled
5181,2023-12-06,420,50,12,4,4396.6,5,-13027.4,Cash,Cancelled
5182,2023-01-23,123,57,19,5,25194.0,5,5244.0,Cash,Delivered
5183,2025-07-18,448,50,10,4,4628.0,0,-12796.0,Net Banking,Cancelled
5184,2024-01-23,107,4,3,4,7558.2,5,-7349.8,Debit Card,Delivered
5185,2023-11-13,385,57,11,5,21216.0,20,1266.0,Net Banking,Returned
5186,2024-05-22,197,5,9,5,12824.0,30,6534.0,Credit Card,Delivered
5187,2025-09-04,211,55,2,5,20955.0,25,16260.0,Cash,Cancelled
5188,2025-10-11,364,46,2,5,4713.25,15,-14296.75,Cash,Cancelled
5189,2025-06-07,264,32,4,2,3848.4,10,-4905.6,UPI,Delivered
5190,2024-06-05,465,31,15,1,4651.2,5,3517.2,Net Banking,Delivered
5191,2024-05-30,452,41,5,1,5419.2,20,601.2,Net Banking,Delivered
5192,2024-02-14,292,37,20,1,4935.6,10,3314.6,Net Banking,Cancelled
5193,2023-06-23,240,43,3,2,8143.8,30,-1504.2,Credit Card,Delivered
5194,2023-03-02,467,43,4,4,23268.0,0,3972.0,UPI,Delivered
5195,2023-04-12,157,59,15,3,11431.8,10,9823.8,Cash,Delivered
5196,2023-05-18,232,42,2,2,5917.8,30,-3976.2,Debit Card,Returned
5197,2023-03-11,297,56,4,2,5178.6,30,-3527.4,Debit Card,Returned
5198,2024-03-21,331,13,13,5,15570.0,0,11385.0,Debit Card,Delivered
5199,2025-11-23,458,59,11,1,4022.3,5,3486.3,Net Banking,Delivered
5200,2025-08-20,74,54,16,3,3357.3,5,-4295.7,Credit Card,Delivered
5201,2025-06-09,195,30,17,5,22948.0,20,1043.0,Debit Card,Returned
5202,2023-11-24,149,66,7,4,16858.8,10,13298.8,Credit Card,Delivered
5203,2023-11-06,394,5,18,1,3297.6,10,2039.6,UPI,Cancelled
5204,2024-11-20,4,22,8,2,2692.3,5,-4861.7,Credit Card,Delivered
5205,2025-05-23,485,27,7,5,10051.25,15,-4853.75,Cash,Cancelled
5206,2024-06-18,468,55,5,1,4470.4,20,3531.4,Net Banking,Cancelled
5207,2023-03-11,470,62,15,4,17696.6,5,1312.6,Debit Card,Delivered
5208,2023-01-09,323,5,12,5,17404.0,5,11114.0,UPI,Delivered
5209,2023-01-06,329,33,13,3,9764.1,5,578.1,Cash,Cancelled
5210,2023-07-25,27,39,9,4,6803.4,15,3535.4,Net Banking,Delivered
5211,2025-09-10,110,31,3,5,22032.0,10,16362.0,Credit Card,Returned
5212,2023-01-14,322,8,17,3,12646.2,30,-1684.8,Debit Card,Delivered
5213,2024-06-11,81,30,11,3,14629.35,15,1486.35,UPI,Returned
5214,2024-04-06,33,65,9,2,11521.8,10,5495.8,UPI,Returned
5215,2024-10-08,244,1,10,2,5502.9,15,360.9,Cash,Delivered
5216,2025-10-13,21,44,6,1,5688.0,0,2841.0,Cash,Delivered
5217,2023-12-14,286,29,1,2,1762.5,25,-1391.5,UPI,Delivered
5218,2024-04-07,286,30,7,3,17211.0,0,4068.0,Cash,Delivered
5219,2024-01-03,165,66,13,5,16390.5,30,11940.5,UPI,Delivered
5220,2023-05-26,110,20,11,3,13017.9,30,1110.9,Net Banking,Delivered
5221,2024-02-01,458,64,1,5,5937.25,15,-13512.75,Credit Card,Delivered
5222,2024-09-02,319,20,12,1,5889.05,5,1920.05,Credit Card,Delivered
5223,2025-07-07,56,43,1,3,15705.9,10,1233.9,Debit Card,Cancelled
5224,2024-07-08,474,3,15,5,33345.0,0,11975.0,Cash,Delivered
5225,2025-12-30,179,66,6,1,3980.55,15,3090.55,Cash,Delivered
